slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.807129,1.0,0.85922,1,1,1,2,0.0
1,BS_1,BS,0.332871,0.723931,1.0,1.223462,1,1,1,2,0.0
1,BS_2,BS,0.904837,0.918454,0.0,0.0,1,0,0,0,0.0
1,BS_3,BS,0.904837,0.827434,0.0,0.0,1,0,0,0,0.0
1,BS_4,BS,0.332871,0.828806,1.0,1.387371,1,1,1,3,0.0
1,HAP_0,HAP,0.904837,0.838271,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.904837,0.931704,0.0,0.0,1,0,0,0,0.0
1,HAP_2,HAP,0.904837,0.920331,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.834924,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.922126,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.562192,0.808155,0.475912,0.736856,1,1,1,2,0.0
2,BS_1,BS,0.651635,0.762525,0.32827,0.880113,1,1,1,2,0.0
2,BS_2,BS,0.557803,0.89618,0.48375,0.184286,1,1,1,1,0.0
2,BS_3,BS,0.818731,0.879204,0.0,0.0,2,0,0,0,0.0
2,BS_4,BS,0.568656,0.819824,0.46448,1.071688,1,1,1,2,0.0
2,HAP_0,HAP,0.818731,0.88679,0.0,0.0,2,0,0,0,0.0
2,HAP_1,HAP,0.818731,0.952193,0.0,0.0,2,0,0,0,0.0
2,HAP_2,HAP,0.818731,0.944232,0.0,0.0,2,0,0,0,0.0
2,LEO_0,LEO,0.755432,0.875394,0.080465,0.005099,2,0,0,0,0.185689
2,LEO_1,LEO,0.62496,0.903855,0.370068,0.107848,1,1,1,0,0.854002
3,BS_0,BS,0.733825,0.832822,0.209485,0.513515,1,1,1,2,0.0
3,BS_1,BS,0.740089,0.799452,0.200985,0.603884,1,1,1,2,0.0
3,BS_2,BS,0.521523,0.871846,0.551001,0.358873,1,1,1,1,0.0
3,BS_3,BS,0.740818,0.915443,0.0,0.0,3,0,0,0,0.0
3,BS_4,BS,0.825897,0.850634,0.091286,0.703159,1,1,1,2,0.0
3,HAP_0,HAP,0.740818,0.920753,0.0,0.0,3,0,0,0,0.0
3,HAP_1,HAP,0.628663,0.925567,0.364161,0.104433,1,1,1,0,0.84037
3,HAP_2,HAP,0.708962,0.933518,0.243953,0.046867,1,1,1,0,0.562969
3,LEO_0,LEO,0.796785,0.898469,0.127171,0.01605,1,1,1,0,0.228479
3,LEO_1,LEO,0.809758,0.919793,0.11102,0.079808,1,1,1,0,0.0
4,BS_0,BS,0.795213,0.856378,0.129145,0.346919,1,1,1,2,0.0
4,BS_1,BS,0.5881,0.812357,0.430859,0.538716,1,1,1,1,0.0
4,BS_2,BS,0.582146,0.864947,0.441033,0.386444,1,1,1,1,0.0
4,BS_3,BS,0.67032,0.94081,0.0,0.0,4,0,0,0,0.0
4,BS_4,BS,0.717178,0.86276,0.232432,0.499598,1,1,1,2,0.0
4,HAP_0,HAP,0.816056,0.932909,0.103273,0.008399,1,1,1,0,0.238322
4,HAP_1,HAP,0.811194,0.935197,0.109248,0.07728,1,1,1,0,0.0
4,HAP_2,HAP,0.760951,0.944954,0.073186,0.034681,2,0,0,0,0.0
4,LEO_0,LEO,0.788084,0.924493,0.038151,0.011579,2,0,0,0,0.0
4,LEO_1,LEO,0.667102,0.905775,0.304813,0.125042,1,1,1,0,0.98737
5,BS_0,BS,0.715828,0.860423,0.234316,0.268734,1,1,1,3,0.0
5,BS_1,BS,0.733704,0.840309,0.20965,0.384778,1,1,1,2,0.0
5,BS_2,BS,0.592342,0.861621,0.423671,0.392543,1,1,1,1,0.0
5,BS_3,BS,0.904837,0.958567,0.0,0.0,1,1,0,0,0.0
5,BS_4,BS,0.600467,0.860309,0.410048,0.457148,1,1,1,1,0.0
5,HAP_0,HAP,0.793754,0.949435,0.030982,0.006215,2,0,0,0,0.0
5,HAP_1,HAP,0.812211,0.93876,0.107995,0.059417,1,1,1,0,0.528643
5,HAP_2,HAP,0.795579,0.949214,0.128685,0.035584,1,1,1,0,0.0
5,LEO_0,LEO,0.802216,0.931743,0.120377,0.018938,1,1,1,0,0.432599
5,LEO_1,LEO,0.740158,0.912236,0.200891,0.113059,1,1,1,0,0.0
6,BS_0,BS,0.710768,0.860259,0.241409,0.220571,1,1,1,3,0.0
6,BS_1,BS,0.649294,0.844558,0.33187,0.336839,1,1,1,2,0.0
