slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.421231,0.829419,0.764575,0.460352,1,1,1,1,0.0
1,BS_1,BS,0.904837,0.853996,0.0,0.0,1,0,0,0,0.0
1,BS_2,BS,0.399709,0.715722,0.817019,0.525672,1,1,1,1,0.0
1,BS_3,BS,0.332871,0.693375,1.0,1.985822,1,1,1,4,0.0
1,BS_4,BS,0.904837,0.811665,0.0,0.0,1,0,0,0,0.0
1,HAP_0,HAP,0.904837,0.955849,0.0,0.0,1,0,0,0,0.0
1,HAP_1,HAP,0.376219,0.872947,0.877583,0.606494,1,1,1,2,0.0
1,HAP_2,HAP,0.904837,0.840682,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.843984,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.89178,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.507631,0.820385,0.578,0.56232,1,1,1,1,0.0
2,BS_1,BS,0.481672,0.833836,0.630492,0.313047,1,1,1,1,0.0
2,BS_2,BS,0.547426,0.747693,0.502528,0.540558,1,1,1,1,0.0
2,BS_3,BS,0.550719,0.718175,0.49653,1.484936,1,1,1,3,0.0
2,BS_4,BS,0.541846,0.817718,0.512773,0.207062,1,1,1,1,0.0
2,HAP_0,HAP,0.818731,0.969094,0.0,0.0,2,0,0,0,0.0
2,HAP_1,HAP,0.600235,0.867835,0.410434,0.52688,1,1,1,1,0.0
2,HAP_2,HAP,0.818731,0.888477,0.0,0.0,2,0,0,0,0.0
2,LEO_0,LEO,0.716924,0.864601,0.232785,0.042674,1,1,1,0,0.537196
2,LEO_1,LEO,0.67691,0.891597,0.290217,0.066328,1,1,1,0,0.669731
3,BS_0,BS,0.619589,0.83252,0.378698,0.478445,1,1,1,1,0.0
3,BS_1,BS,0.779831,0.867778,0.148678,0.220888,1,1,1,0,0.0
3,BS_2,BS,0.612098,0.778882,0.390863,0.471672,1,1,1,1,0.0
3,BS_3,BS,0.678616,0.754329,0.287699,1.030391,1,1,1,4,0.0
3,BS_4,BS,0.547933,0.821367,0.501601,0.332729,1,1,1,1,0.0
3,HAP_0,HAP,0.622428,0.936277,0.374127,0.110227,1,1,1,0,0.863369
3,HAP_1,HAP,0.554482,0.850788,0.489721,0.531336,1,1,1,2,0.625384
3,HAP_2,HAP,0.605488,0.87674,0.401721,0.127087,1,1,1,0,0.927048
3,LEO_0,LEO,0.763505,0.897102,0.069835,0.031578,2,0,0,0,0.0
3,LEO_1,LEO,0.750463,0.913996,0.087065,0.049083,2,0,0,0,0.0
4,BS_0,BS,0.611054,0.837078,0.39257,0.432352,1,1,1,1,0.0
4,BS_1,BS,0.64367,0.873623,0.340569,0.234917,1,1,1,1,0.0
4,BS_2,BS,0.665764,0.810694,0.306821,0.380721,1,1,1,1,0.0
4,BS_3,BS,0.672505,0.778823,0.296746,0.7391,1,1,1,3,0.0
4,BS_4,BS,0.563252,0.824131,0.474029,0.393227,1,1,1,1,0.0
4,HAP_0,HAP,0.808772,0.942346,0.112238,0.081568,1,1,1,0,0.0
4,HAP_1,HAP,0.573216,0.848879,0.456493,0.509472,1,1,1,1,0.0
4,HAP_2,HAP,0.802105,0.899708,0.120516,0.094044,1,1,1,0,0.0
4,LEO_0,LEO,0.677616,0.892035,0.289174,0.086378,1,1,1,0,0.950695
4,LEO_1,LEO,0.805401,0.922456,0.116415,0.042576,1,1,1,0,0.621934
5,BS_0,BS,0.699357,0.853181,0.257594,0.333283,1,1,1,1,0.0
5,BS_1,BS,0.505809,0.850443,0.581596,0.419071,1,1,1,1,0.0
5,BS_2,BS,0.646942,0.829921,0.335499,0.336109,1,1,1,1,0.0
5,BS_3,BS,0.638643,0.793849,0.348409,0.576008,1,1,1,3,0.0
5,BS_4,BS,0.632406,0.836355,0.358224,0.356653,1,1,1,1,0.0
5,HAP_0,HAP,0.692664,0.925751,0.267211,0.109248,1,1,1,0,0.90371
5,HAP_1,HAP,0.509709,0.828228,0.573915,0.590543,1,1,1,2,0.70039
5,HAP_2,HAP,0.790838,0.921784,0.034662,0.062075,2,0,0,0,0.388232
5,LEO_0,LEO,0.751936,0.904296,0.185104,0.083128,1,1,1,0,0.0
5,LEO_1,LEO,0.77295,0.929138,0.157541,0.04722,1,1,1,0,0.0
6,BS_0,BS,0.704984,0.864543,0.24958,0.265688,1,1,1,1,0.0
6,BS_1,BS,0.638826,0.856144,0.348124,0.367833,1,1,1,1,0.0
6,BS_2,BS,0.61952,0.842177,0.378811,0.331475,1,1,1,1,0.0
6,BS_3,BS,0.689248,0.809586,0.272154,0.432734,1,1,1,4,0.0
6,BS_4,BS,0.657256,0.84972,0.319682,0.312305,1,1,1,1,0.0
6,HAP_0,HAP,0.747657,0.927408,0.190811,0.099683,1,1,1,0,0.0
6,HAP_1,HAP,0.589024,0.829112,0.429289,0.52898,1,1,1,2,0.0
6,HAP_2,HAP,0.813282,0.933935,0.106677,0.04931,1,1,1,0,0.0
6,LEO_0,LEO,0.695062,0.898408,0.263755,0.108817,1,1,1,0,0.989426
6,LEO_1,LEO,0.78203,0.930344,0.145862,0.047447,1,1,1,0,0.624004
7,BS_0,BS,0.666437,0.871004,0.305809,0.246343,1,1,1,1,0.0
7,BS_1,BS,0.657519,0.867824,0.319282,0.31937,1,1,1,0,0.0
7,BS_2,BS,0.592573,0.846897,0.423282,0.356554,1,1,1,1,0.0
7,BS_3,BS,0.590263,0.811998,0.427188,0.424987,1,1,1,2,0.0
7,BS_4,BS,0.634836,0.8542,0.354388,0.301901,1,1,1,1,0.0
7,HAP_0,HAP,0.694495,0.914474,0.26457,0.119917,1,1,1,0,0.994318
7,HAP_1,HAP,0.600266,0.825314,0.410382,0.476462,1,1,1,2,0.988142
7,HAP_2,HAP,0.667048,0.916902,0.304893,0.105258,1,1,1,0,0.903921
7,LEO_0,LEO,0.725099,0.905154,0.221448,0.109349,1,1,1,0,0.0
7,LEO_1,LEO,0.77958,0.935407,0.149,0.048324,1,1,1,0,0.0
8,BS_0,BS,0.654415,0.872492,0.324014,0.242799,1,1,1,1,0.0
8,BS_1,BS,0.70652,0.88425,0.247404,0.255792,1,1,1,0,0.0
8,BS_2,BS,0.567775,0.843939,0.46603,0.402792,1,1,1,1,0.0
8,BS_3,BS,0.742838,0.830325,0.197278,0.30689,1,1,1,3,0.0
8,BS_4,BS,0.664516,0.860977,0.308696,0.271279,1,1,1,1,0.0
8,HAP_0,HAP,0.724482,0.91631,0.222298,0.116861,1,1,1,0,0.0
8,HAP_1,HAP,0.626504,0.832663,0.3676,0.416115,1,1,1,2,0.0
