slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.367879,0.791414,1.0,1.979304,1,1,1,3,0.0
1,BS_1,BS,0.498404,0.788196,0.696344,0.381855,1,1,1,1,0.0
1,BS_2,BS,0.442443,0.715829,0.815444,0.523648,1,1,1,1,0.0
1,BS_3,BS,0.367879,0.693375,1.0,2.087127,1,1,1,4,0.0
1,BS_4,BS,0.367879,0.699165,1.0,2.069331,1,1,1,5,0.0
1,HAP_0,HAP,1.0,0.955849,0.0,0.0,1,0,1,0,0.0
1,HAP_1,HAP,0.429495,0.876732,0.845145,0.562488,1,1,1,2,0.0
1,HAP_2,HAP,1.0,0.840682,0.0,0.0,1,0,1,0,0.0
1,LEO_0,LEO,1.0,0.843984,0.0,0.0,1,0,1,0,0.0
1,LEO_1,LEO,1.0,0.89178,0.0,0.0,1,0,1,0,0.0
2,BS_0,BS,0.637487,0.79997,0.350221,1.383138,1,1,1,4,0.679502
2,BS_1,BS,0.515546,0.793746,0.562528,0.4974,1,1,1,1,0.208546
2,BS_2,BS,0.528373,0.736133,0.537953,0.568268,1,1,1,1,0.489492
2,BS_3,BS,0.639797,0.731668,0.346604,1.451238,1,1,1,5,0.952713
2,BS_4,BS,0.648219,0.736898,0.333526,1.432666,1,1,1,5,0.655996
2,HAP_0,HAP,0.904837,0.969094,0.0,0.0,2,0,1,0,0.0
2,HAP_1,HAP,0.599408,0.865579,0.411813,0.49917,1,1,1,1,0.536613
2,HAP_2,HAP,0.904837,0.888477,0.0,0.0,2,0,1,0,0.0
2,LEO_0,LEO,0.904837,0.890789,0.0,0.0,2,0,1,0,0.0
2,LEO_1,LEO,0.904837,0.924246,0.0,0.0,2,0,1,0,0.0
3,BS_0,BS,0.645119,0.80703,0.33832,0.989177,1,1,1,4,0.902764
3,BS_1,BS,0.332871,0.743123,1.0,1.25837,1,1,1,2,0.282353
3,BS_2,BS,0.689097,0.77235,0.272373,0.427797,1,1,1,1,0.612645
3,BS_3,BS,0.605806,0.75356,0.401196,1.070059,1,1,1,3,0.624494
3,BS_4,BS,0.63577,0.761566,0.352919,1.029317,1,1,1,5,0.79105
3,HAP_0,HAP,0.818731,0.978366,0.0,0.0,3,0,1,0,0.0
3,HAP_1,HAP,0.510185,0.843549,0.572981,0.583002,1,1,1,2,0.201394
3,HAP_2,HAP,0.818731,0.921934,0.0,0.0,3,0,1,0,0.0
3,LEO_0,LEO,0.818731,0.923552,0.0,0.0,3,0,1,0,0.0
3,LEO_1,LEO,0.818731,0.946972,0.0,0.0,3,0,1,0,0.0
4,BS_0,BS,0.543074,0.796475,0.510509,0.848203,1,1,1,2,0.923214
4,BS_1,BS,0.70203,0.774846,0.253779,0.868659,1,1,1,2,0.711948
4,BS_2,BS,0.652257,0.795951,0.327317,0.362438,1,1,1,1,0.615996
4,BS_3,BS,0.706073,0.782669,0.248037,0.743987,1,1,1,4,0.859277
4,BS_4,BS,0.620277,0.776613,0.37759,0.781333,1,1,1,4,0.830633
