slot,ap_id,tier,fidelity,trust,mismatch,uncertainty,twin_age,sync_triggered,coordination_triggered,queue_size,local_load
1,BS_0,BS,0.332871,0.788625,1.0,2.06313,1,1,1,4,0.0
1,BS_1,BS,0.390034,0.844837,0.841522,0.557676,1,1,1,1,0.0
1,BS_2,BS,0.332871,0.76589,1.0,2.09764,1,1,1,6,0.0
1,BS_3,BS,0.332871,0.742433,1.0,1.985042,1,1,1,4,0.0
1,BS_4,BS,0.355186,0.834594,0.935114,0.68862,1,1,1,2,0.0
1,HAP_0,HAP,0.415326,0.72109,0.778692,0.47751,1,1,1,2,0.0
1,HAP_1,HAP,0.904837,0.943132,0.0,0.0,1,0,0,0,0.0
1,HAP_2,HAP,0.904837,0.847563,0.0,0.0,1,0,0,0,0.0
1,LEO_0,LEO,0.904837,0.956594,0.0,0.0,1,0,0,0,0.0
1,LEO_1,LEO,0.904837,0.933064,0.0,0.0,1,0,0,0,0.0
2,BS_0,BS,0.744267,0.82243,0.195355,1.371088,1,1,1,1,0.0
2,BS_1,BS,0.586837,0.84685,0.433008,0.510142,1,1,1,1,0.0
2,BS_2,BS,0.548258,0.768532,0.501009,1.561136,1,1,1,3,0.0
2,BS_3,BS,0.787174,0.790352,0.139307,1.30556,1,1,1,2,0.0
2,BS_4,BS,0.551099,0.825673,0.49584,0.641216,1,1,1,1,0.79593
2,HAP_0,HAP,0.491075,0.737536,0.611159,0.604524,1,1,1,2,0.678001
2,HAP_1,HAP,0.668369,0.926114,0.302915,0.072259,1,1,1,0,0.699035
2,HAP_2,HAP,0.659598,0.85773,0.316124,0.078698,1,1,1,0,0.729517
2,LEO_0,LEO,0.595831,0.922613,0.417798,0.137462,1,1,1,0,0.96415
2,LEO_1,LEO,0.61548,0.909793,0.385352,0.116941,1,1,1,0,0.889274
3,BS_0,BS,0.613642,0.821916,0.388344,1.009971,1,1,1,4,0.643977
3,BS_1,BS,0.661815,0.853123,0.312769,0.408629,1,1,1,0,0.982138
3,BS_2,BS,0.668572,0.788237,0.302612,1.086853,1,1,1,6,0.840846
3,BS_3,BS,0.664303,0.804925,0.309017,0.923814,1,1,1,4,0.985562
3,BS_4,BS,0.523575,0.812547,0.547075,0.652482,1,1,1,2,0.0
3,HAP_0,HAP,0.562007,0.760846,0.476241,0.57155,1,1,1,2,0.297425
3,HAP_1,HAP,0.804271,0.941845,0.017819,0.047218,2,0,0,0,0.250832
3,HAP_2,HAP,0.744653,0.889386,0.094837,0.058237,2,0,0,0,0.0
3,LEO_0,LEO,0.798245,0.931259,0.125339,0.101722,1,1,1,0,0.0
3,LEO_1,LEO,0.806053,0.923416,0.115606,0.086536,1,1,1,0,0.0
4,BS_0,BS,0.676654,0.827971,0.290595,0.722982,1,1,1,4,0.0
4,BS_1,BS,0.606033,0.854882,0.400821,0.392127,1,1,1,1,0.0
4,BS_2,BS,0.663017,0.80128,0.310955,0.7826,1,1,1,4,0.0
4,BS_3,BS,0.693708,0.81773,0.265704,0.656075,1,1,1,4,0.0
4,BS_4,BS,0.742439,0.837956,0.197814,0.454928,1,1,1,2,0.0
4,HAP_0,HAP,0.599047,0.786395,0.412415,0.505451,1,1,1,1,0.370661
4,HAP_1,HAP,0.694177,0.947546,0.065029,0.034022,3,0,0,0,0.431016
4,HAP_2,HAP,0.693716,0.888057,0.265692,0.093445,1,1,1,0,0.997956
4,LEO_0,LEO,0.703681,0.919318,0.251429,0.115903,1,1,1,0,0.900802
4,LEO_1,LEO,0.679563,0.910237,0.286305,0.1208,1,1,1,0,0.956387
5,BS_0,BS,0.62893,0.827547,0.363736,0.574128,1,1,1,2,0.645158
5,BS_1,BS,0.743625,0.869675,0.196219,0.285203,1,1,1,0,0.912991
5,BS_2,BS,0.656906,0.809577,0.320214,0.589438,1,1,1,4,0.660139
5,BS_3,BS,0.686598,0.825315,0.276007,0.48644,1,1,1,5,0.992859
5,BS_4,BS,0.675514,0.841081,0.292282,0.362979,1,1,1,2,0.922317
5,HAP_0,HAP,0.526525,0.7864,0.541457,0.559419,1,1,1,2,0.550132
5,HAP_1,HAP,0.620541,0.950171,0.077164,0.026803,4,0,0,0,0.420889
5,HAP_2,HAP,0.731052,0.898735,0.21327,0.096558,1,1,1,0,0.0
5,LEO_0,LEO,0.773007,0.924939,0.157468,0.094864,1,1,1,0,0.095827
5,LEO_1,LEO,0.740922,0.915543,0.199859,0.109976,1,1,1,0,0.0
6,BS_0,BS,0.697299,0.841371,0.260541,0.42664,1,1,1,3,0.0
6,BS_1,BS,0.578081,0.860186,0.448041,0.343465,1,1,1,1,0.0
6,BS_2,BS,0.585841,0.809615,0.434707,0.531949,1,1,1,3,0.0
6,BS_3,BS,0.667659,0.827948,0.303977,0.388953,1,1,1,4,0.0
6,BS_4,BS,0.757268,0.855482,0.178038,0.260898,1,1,1,2,0.0
6,HAP_0,HAP,0.599795,0.808104,0.411168,0.496756,1,1,1,0,0.0
6,HAP_1,HAP,0.854051,0.954191,0.057764,0.02005,1,1,0,0,0.366319
6,HAP_2,HAP,0.808788,0.9111,0.112218,0.07268,1,1,1,0,0.678587
6,LEO_0,LEO,0.765598,0.923008,0.167098,0.08365,1,1,1,0,0.806885
